person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26.0,female,Master,71618.0,1,RENT,18000.0,VENTURE,16.0,0.25,4.0,675,No,1
26.0,male,Bachelor,73027.0,5,RENT,18000.0,HOMEIMPROVEMENT,16.29,0.25,2.0,662,No,1
25.0,female,High School,80198.0,1,RENT,18000.0,EDUCATION,10.25,0.22,3.0,578,Yes,0
21.0,female,Bachelor,82727.0,0,RENT,18000.0,EDUCATION,10.65,0.22,2.0,625,No,0
24.0,male,Bachelor,85246.0,2,RENT,18000.0,HOMEIMPROVEMENT,9.88,0.21,2.0,591,Yes,0
25.0,female,Master,66195.0,2,RENT,18000.0,MEDICAL,16.0,0.27,2.0,668,No,1
25.0,female,Bachelor,85830.0,5,RENT,18000.0,EDUCATION,16.45,0.21,2.0,625,Yes,0
25.0,male,Master,78750.0,5,RENT,18000.0,PERSONAL,15.33,0.23,4.0,718,No,1
26.0,male,Bachelor,87291.0,5,RENT,18000.0,DEBTCONSOLIDATION,11.83,0.21,2.0,692,Yes,0
24.0,female,Associate,80615.0,4,RENT,18000.0,PERSONAL,14.54,0.22,4.0,584,No,1
24.0,male,Associate,87404.0,0,RENT,18000.0,VENTURE,7.88,0.21,2.0,600,Yes,0
24.0,male,Master,29643.0,3,OWN,3000.0,EDUCATION,13.98,0.1,2.0,597,No,0
23.0,male,Bachelor,89331.0,0,RENT,18000.0,EDUCATION,11.01,0.2,2.0,682,Yes,0
25.0,female,Bachelor,30184.0,4,MORTGAGE,1200.0,VENTURE,15.21,0.04,4.0,689,No,0
23.0,female,Master,90938.0,1,RENT,18000.0,EDUCATION,12.73,0.2,4.0,616,Yes,0
25.0,male,Master,29110.0,2,MORTGAGE,3500.0,PERSONAL,15.58,0.12,2.0,532,No,1
23.0,female,High School,91967.0,2,RENT,18000.0,EDUCATION,9.88,0.2,3.0,578,Yes,0
21.0,male,Master,29879.0,0,OWN,7000.0,MEDICAL,11.86,0.23,2.0,617,No,0
26.0,female,Bachelor,94747.0,4,RENT,18000.0,EDUCATION,13.49,0.19,2.0,672,No,0
21.0,female,Associate,97282.0,0,RENT,18000.0,VENTURE,7.9,0.19,2.0,695,No,0
23.0,male,High School,97195.0,1,RENT,18000.0,VENTURE,8.49,0.19,3.0,655,No,0
22.0,female,Associate,97065.0,2,RENT,18000.0,EDUCATION,10.99,0.19,4.0,667,Yes,0
26.0,male,High School,97068.0,1,RENT,18000.0,HOMEIMPROVEMENT,13.85,0.19,3.0,661,Yes,0
23.0,male,Associate,98110.0,2,RENT,18000.0,MEDICAL,13.98,0.18,2.0,568,Yes,0
23.0,male,High School,29589.0,2,MORTGAGE,2800.0,DEBTCONSOLIDATION,16.07,0.09,3.0,613,No,1
23.0,female,Bachelor,99196.0,0,RENT,18000.0,MEDICAL,11.01,0.18,2.0,658,Yes,0
23.0,female,High School,93092.0,0,RENT,18000.0,DEBTCONSOLIDATION,10.65,0.19,4.0,540,No,1
24.0,female,High School,29935.0,0,MORTGAGE,8500.0,EDUCATION,15.7,0.28,2.0,606,Yes,0
26.0,male,Master,29897.0,1,MORTGAGE,2100.0,PERSONAL,13.11,0.07,3.0,674,No,0
22.0,male,Bachelor,100074.0,0,RENT,18000.0,VENTURE,15.27,0.18,2.0,652,No,0
26.0,female,High School,29511.0,6,MORTGAGE,6000.0,HOMEIMPROVEMENT,10.99,0.2,4.0,578,No,0
25.0,male,Master,101710.0,4,RENT,18000.0,HOMEIMPROVEMENT,9.88,0.18,3.0,692,Yes,0
22.0,female,High School,29732.0,0,MORTGAGE,2500.0,MEDICAL,7.14,0.08,2.0,661,No,0
25.0,female,Master,102979.0,4,RENT,18000.0,EDUCATION,11.71,0.17,4.0,652,Yes,0
26.0,female,Bachelor,104467.0,3,RENT,18000.0,VENTURE,8.49,0.17,2.0,691,Yes,0
23.0,female,Master,105627.0,2,RENT,18000.0,EDUCATION,11.89,0.17,2.0,709,No,0
23.0,female,Master,106616.0,0,RENT,18000.0,EDUCATION,13.16,0.17,4.0,687,No,0
23.0,male,Master,109401.0,2,RENT,18000.0,PERSONAL,8.88,0.16,4.0,684,Yes,0
24.0,male,Associate,114882.0,0,RENT,18000.0,DEBTCONSOLIDATION,8.49,0.16,4.0,520,Yes,0
26.0,male,High School,115195.0,4,RENT,18000.0,HOMEIMPROVEMENT,15.31,0.16,3.0,541,Yes,0
24.0,female,Bachelor,123296.0,0,RENT,18000.0,EDUCATION,12.53,0.15,3.0,555,Yes,0
24.0,male,Master,132997.0,3,RENT,18000.0,DEBTCONSOLIDATION,12.18,0.14,4.0,609,Yes,0
23.0,male,Master,106067.0,1,RENT,18000.0,MEDICAL,7.51,0.17,3.0,677,No,1
26.0,male,Bachelor,140325.0,2,RENT,18000.0,VENTURE,11.83,0.13,4.0,675,No,0
24.0,male,Associate,146325.0,2,RENT,18000.0,PERSONAL,18.3,0.12,3.0,624,Yes,0
22.0,female,High School,151146.0,1,RENT,18000.0,MEDICAL,14.79,0.12,3.0,642,Yes,0
25.0,male,Bachelor,29847.0,0,OWN,5000.0,MEDICAL,10.95,0.17,3.0,618,Yes,0
22.0,female,Bachelor,174540.0,0,RENT,18000.0,DEBTCONSOLIDATION,13.72,0.1,3.0,599,No,0
24.0,male,Master,186778.0,6,RENT,18000.0,EDUCATION,10.62,0.1,4.0,671,No,0
22.0,female,Bachelor,29678.0,0,OWN,5000.0,MEDICAL,12.21,0.17,3.0,589,Yes,0
21.0,male,Bachelor,91133.0,0,RENT,17950.0,EDUCATION,10.91,0.2,3.0,632,Yes,0
26.0,female,Associate,156904.0,4,RENT,17950.0,PERSONAL,11.01,0.11,2.0,689,No,0
25.0,male,High School,29768.0,2,OWN,7000.0,MEDICAL,9.63,0.24,3.0,588,No,0
23.0,female,Bachelor,75751.0,0,RENT,17800.0,MEDICAL,16.35,0.23,3.0,706,No,1
23.0,male,Associate,29703.0,0,OWN,1500.0,EDUCATION,12.21,0.05,2.0,614,Yes,0
22.0,male,Associate,58463.0,2,RENT,17750.0,DEBTCONSOLIDATION,13.49,0.3,4.0,631,No,1
22.0,female,High School,79018.0,0,RENT,17700.0,DEBTCONSOLIDATION,11.49,0.22,2.0,580,Yes,0
26.0,male,Bachelor,29774.0,5,MORTGAGE,8000.0,PERSONAL,9.76,0.27,3.0,626,No,0
24.0,male,Bachelor,29945.0,2,MORTGAGE,8000.0,EDUCATION,11.34,0.27,4.0,608,Yes,0
22.0,female,High School,29719.0,0,MORTGAGE,3975.0,EDUCATION,13.87,0.13,3.0,581,Yes,0
23.0,female,Bachelor,54940.0,0,RENT,17625.0,DEBTCONSOLIDATION,8.9,0.32,4.0,632,No,1
25.0,male,Master,71926.0,3,RENT,17600.0,MEDICAL,12.99,0.24,2.0,674,Yes,0
22.0,male,Associate,79198.0,3,RENT,17600.0,EDUCATION,10.74,0.22,2.0,658,Yes,0
24.0,female,High School,85015.0,2,RENT,17600.0,HOMEIMPROVEMENT,10.62,0.21,2.0,671,No,0
24.0,female,High School,86667.0,4,RENT,17600.0,HOMEIMPROVEMENT,11.01,0.2,4.0,687,No,0
21.0,female,Master,29771.0,0,MORTGAGE,5000.0,EDUCATION,8.7,0.17,2.0,637,Yes,0
23.0,male,High School,30322.0,0,MORTGAGE,3500.0,PERSONAL,12.99,0.12,2.0,638,Yes,0
24.0,male,High School,87591.0,2,RENT,17600.0,MEDICAL,17.19,0.2,4.0,575,No,1
25.0,female,Associate,39779.0,4,RENT,17500.0,HOMEIMPROVEMENT,15.95,0.44,3.0,594,No,1
23.0,female,Bachelor,44173.0,0,RENT,17500.0,VENTURE,14.22,0.4,4.0,590,No,1
21.0,female,Bachelor,45829.0,0,RENT,17500.0,MEDICAL,12.53,0.38,2.0,576,No,1
21.0,female,High School,30100.0,0,OWN,4500.0,MEDICAL,11.83,0.15,4.0,634,Yes,0
21.0,male,Associate,30359.0,0,MORTGAGE,4000.0,VENTURE,15.05,0.13,4.0,616,Yes,0
24.0,male,High School,49727.0,5,RENT,17500.0,MEDICAL,10.62,0.35,4.0,546,No,1
22.0,male,Associate,30654.0,0,OWN,1800.0,VENTURE,11.89,0.06,4.0,634,Yes,0
24.0,male,High School,30508.0,2,OWN,5000.0,HOMEIMPROVEMENT,10.75,0.16,3.0,638,Yes,0
25.0,male,Associate,53946.0,7,RENT,17500.0,EDUCATION,12.53,0.32,4.0,601,No,1
23.0,male,Bachelor,57933.0,2,RENT,17500.0,MEDICAL,13.61,0.3,4.0,603,No,1
22.0,female,Master,59775.0,0,RENT,17500.0,MEDICAL,13.85,0.29,2.0,572,No,1
23.0,male,High School,59911.0,3,RENT,17500.0,DEBTCONSOLIDATION,13.85,0.29,4.0,530,No,1
23.0,male,High School,64829.0,0,RENT,17500.0,VENTURE,6.54,0.27,2.0,606,No,1
24.0,female,Bachelor,67010.0,2,RENT,17500.0,EDUCATION,17.19,0.26,3.0,652,No,1
24.0,male,Bachelor,70497.0,0,RENT,17500.0,EDUCATION,13.49,0.25,4.0,661,Yes,0
23.0,female,Bachelor,71775.0,2,RENT,17500.0,EDUCATION,9.25,0.24,4.0,613,Yes,0
26.0,female,Bachelor,73071.0,4,RENT,17500.0,VENTURE,6.54,0.24,4.0,663,No,0
26.0,male,High School,90937.0,6,RENT,17500.0,PERSONAL,7.9,0.19,2.0,659,Yes,0
22.0,female,High School,30807.0,1,MORTGAGE,5500.0,MEDICAL,13.16,0.18,2.0,648,No,1
25.0,male,Master,115940.0,3,RENT,17500.0,HOMEIMPROVEMENT,11.71,0.15,2.0,622,Yes,0
21.0,male,Bachelor,31015.0,0,MORTGAGE,2000.0,PERSONAL,13.99,0.06,3.0,685,Yes,0
23.0,male,High School,49136.0,3,RENT,17475.0,EDUCATION,9.91,0.36,2.0,618,No,1
21.0,female,Bachelor,55627.0,0,RENT,17475.0,DEBTCONSOLIDATION,9.91,0.31,2.0,628,No,1
23.0,female,Associate,30846.0,2,MORTGAGE,5000.0,EDUCATION,12.69,0.16,2.0,670,No,0
22.0,female,Bachelor,70863.0,0,RENT,17475.0,EDUCATION,7.51,0.25,3.0,677,Yes,0
24.0,female,High School,99296.0,3,RENT,17400.0,PERSONAL,11.99,0.18,4.0,637,No,0
24.0,male,Bachelor,115945.0,2,RENT,17400.0,DEBTCONSOLIDATION,10.37,0.15,2.0,619,Yes,0
24.0,female,Master,160759.0,1,RENT,17400.0,EDUCATION,11.71,0.11,4.0,525,Yes,0
24.0,male,Master,115184.0,0,RENT,17200.0,PERSONAL,17.58,0.15,3.0,702,No,0
23.0,female,Bachelor,42839.0,0,RENT,17000.0,EDUCATION,10.37,0.4,2.0,658,No,1
26.0,female,Bachelor,36434.0,7,RENT,17000.0,HOMEIMPROVEMENT,12.99,0.47,2.0,724,No,1
21.0,male,High School,30833.0,0,OWN,7000.0,EDUCATION,15.58,0.23,2.0,656,Yes,0
22.0,male,Associate,49087.0,2,RENT,17000.0,DEBTCONSOLIDATION,10.65,0.35,4.0,669,No,1
22.0,female,Bachelor,50833.0,0,RENT,17000.0,MEDICAL,12.87,0.33,3.0,632,No,1
22.0,male,High School,51715.0,2,RENT,17000.0,DEBTCONSOLIDATION,7.66,0.33,4.0,666,No,1
24.0,male,Bachelor,52999.0,4,RENT,17000.0,MEDICAL,13.47,0.32,3.0,642,No,1
24.0,male,Bachelor,55854.0,0,RENT,17000.0,DEBTCONSOLIDATION,10.38,0.3,2.0,578,No,1
23.0,female,Bachelor,57593.0,2,RENT,17000.0,DEBTCONSOLIDATION,9.99,0.3,4.0,592,No,1
25.0,female,Bachelor,61097.0,2,RENT,17000.0,EDUCATION,16.82,0.28,3.0,623,No,1
24.0,female,Bachelor,60984.0,2,RENT,17000.0,PERSONAL,13.79,0.28,3.0,653,No,1
23.0,female,Master,31332.0,1,OWN,4575.0,PERSONAL,11.01,0.15,2.0,634,No,0
23.0,female,Bachelor,31349.0,4,OWN,8000.0,EDUCATION,11.26,0.26,2.0,689,Yes,0
23.0,male,Bachelor,62182.0,0,RENT,17000.0,PERSONAL,8.49,0.27,4.0,625,No,1
24.0,female,Bachelor,54942.0,3,RENT,17000.0,EDUCATION,14.96,0.31,2.0,700,No,1
25.0,male,High School,63261.0,3,RENT,17000.0,MEDICAL,12.98,0.27,2.0,610,No,1
21.0,female,Master,31155.0,0,OWN,6500.0,MEDICAL,11.34,0.21,4.0,610,Yes,0
23.0,male,Master,63351.0,1,RENT,17000.0,DEBTCONSOLIDATION,11.58,0.27,4.0,686,No,1
24.0,male,Associate,64211.0,0,RENT,17000.0,HOMEIMPROVEMENT,11.01,0.26,3.0,649,No,1
23.0,male,Associate,66950.0,1,RENT,17000.0,MEDICAL,9.88,0.25,4.0,619,No,1
26.0,female,Bachelor,31024.0,5,OWN,7400.0,VENTURE,11.01,0.24,2.0,567,Yes,0
24.0,female,Bachelor,68170.0,0,RENT,17000.0,DEBTCONSOLIDATION,7.51,0.25,3.0,614,Yes,0
23.0,male,Bachelor,64556.0,3,RENT,17000.0,PERSONAL,10.25,0.26,4.0,577,No,1
22.0,male,Bachelor,31115.0,0,OWN,2400.0,MEDICAL,14.27,0.08,2.0,636,Yes,0
23.0,male,Associate,72793.0,0,RENT,17000.0,PERSONAL,11.11,0.23,2.0,625,Yes,0
25.0,male,High School,73028.0,7,RENT,17000.0,PERSONAL,6.91,0.23,2.0,710,No,0
23.0,male,Master,31178.0,1,OWN,4000.0,MEDICAL,15.27,0.13,4.0,649,Yes,0
25.0,male,High School,75508.0,5,RENT,17000.0,VENTURE,5.99,0.23,3.0,685,Yes,0
26.0,female,Associate,79101.0,5,RENT,17000.0,VENTURE,13.47,0.21,2.0,578,Yes,0
23.0,female,Bachelor,84499.0,0,RENT,17000.0,PERSONAL,8.88,0.2,3.0,645,Yes,0
25.0,female,Associate,87492.0,3,RENT,17000.0,MEDICAL,7.88,0.19,3.0,558,Yes,0
24.0,male,Bachelor,90980.0,2,RENT,17000.0,DEBTCONSOLIDATION,12.53,0.19,2.0,669,Yes,0
24.0,male,Master,91266.0,2,RENT,17000.0,EDUCATION,9.33,0.19,3.0,647,No,0
23.0,male,Bachelor,94695.0,2,RENT,17000.0,MEDICAL,10.99,0.18,3.0,651,No,0
21.0,male,Master,30831.0,0,MORTGAGE,3600.0,VENTURE,9.91,0.12,4.0,718,Yes,0
23.0,male,High School,103010.0,1,RENT,17000.0,EDUCATION,13.11,0.17,2.0,688,Yes,0
22.0,male,Bachelor,107908.0,0,RENT,17000.0,DEBTCONSOLIDATION,9.63,0.16,4.0,683,No,0
26.0,male,Bachelor,80871.0,3,RENT,17000.0,MEDICAL,16.77,0.21,3.0,541,No,1
23.0,female,Master,109240.0,1,RENT,17000.0,EDUCATION,10.59,0.16,3.0,572,No,0
26.0,male,Associate,115122.0,6,RENT,17000.0,EDUCATION,11.49,0.15,3.0,641,Yes,0
22.0,female,Master,116194.0,0,RENT,17000.0,PERSONAL,11.48,0.15,2.0,514,Yes,0
25.0,male,Bachelor,137594.0,1,RENT,17000.0,EDUCATION,10.37,0.12,3.0,669,No,0
26.0,male,High School,210866.0,1,RENT,17000.0,VENTURE,9.88,0.08,3.0,501,Yes,0
21.0,male,Master,59902.0,0,RENT,16950.0,PERSONAL,18.25,0.28,4.0,625,No,1
24.0,male,Associate,87431.0,6,RENT,16875.0,DEBTCONSOLIDATION,6.54,0.19,4.0,674,No,0
26.0,male,Master,30654.0,3,MORTGAGE,7000.0,MEDICAL,6.99,0.23,2.0,609,Yes,0
23.0,male,Associate,31092.0,3,OWN,7200.0,MEDICAL,8.49,0.23,2.0,511,Yes,0
22.0,female,Master,42672.0,0,RENT,16800.0,PERSONAL,10.99,0.39,4.0,660,No,1
22.0,female,Bachelor,61297.0,2,RENT,16800.0,MEDICAL,12.53,0.27,3.0,577,No,1
22.0,male,Bachelor,30825.0,0,MORTGAGE,1800.0,EDUCATION,8.49,0.06,2.0,538,Yes,0
24.0,male,Associate,67065.0,2,RENT,16800.0,MEDICAL,11.01,0.25,4.0,661,No,1
22.0,female,High School,73185.0,0,RENT,16800.0,MEDICAL,14.65,0.23,4.0,637,Yes,0
24.0,female,Associate,73002.0,4,RENT,16800.0,EDUCATION,6.54,0.23,2.0,681,Yes,0
23.0,male,Bachelor,72852.0,0,RENT,16800.0,MEDICAL,13.85,0.23,2.0,547,Yes,0
26.0,male,Bachelor,65653.0,3,RENT,16800.0,MEDICAL,12.67,0.26,3.0,580,No,1
22.0,male,Master,31452.0,0,MORTGAGE,3000.0,HOMEIMPROVEMENT,9.99,0.1,3.0,670,No,1
22.0,male,High School,79817.0,0,RENT,16800.0,MEDICAL,13.49,0.21,3.0,671,Yes,0
22.0,female,Bachelor,71832.0,2,RENT,16800.0,MEDICAL,16.77,0.23,2.0,661,No,1
24.0,female,Bachelor,90064.0,5,RENT,16800.0,HOMEIMPROVEMENT,15.65,0.19,3.0,619,No,1
26.0,male,Associate,117398.0,2,RENT,16800.0,HOMEIMPROVEMENT,12.42,0.14,3.0,605,No,0
26.0,female,Master,117420.0,0,RENT,16800.0,MEDICAL,6.17,0.14,4.0,652,Yes,0
23.0,male,Associate,124519.0,1,RENT,16800.0,DEBTCONSOLIDATION,13.11,0.13,4.0,549,Yes,0
24.0,male,Bachelor,151233.0,6,RENT,16800.0,VENTURE,12.42,0.11,4.0,720,No,0
25.0,male,High School,31156.0,4,OWN,2000.0,HOMEIMPROVEMENT,14.17,0.06,3.0,632,Yes,0
23.0,female,Associate,44058.0,3,RENT,16750.0,MEDICAL,15.28,0.38,4.0,690,No,1
22.0,female,Master,54949.0,0,RENT,16750.0,DEBTCONSOLIDATION,10.75,0.3,4.0,676,No,1
26.0,male,High School,54970.0,7,RENT,16750.0,MEDICAL,12.41,0.3,3.0,650,No,1
23.0,male,Master,56749.0,0,RENT,16750.0,DEBTCONSOLIDATION,11.99,0.3,3.0,668,No,1
24.0,male,Bachelor,30872.0,1,MORTGAGE,4000.0,MEDICAL,11.11,0.13,2.0,486,Yes,0
26.0,male,Master,51523.0,3,RENT,16750.0,HOMEIMPROVEMENT,17.58,0.33,3.0,634,No,1
22.0,female,Bachelor,61422.0,0,RENT,16750.0,MEDICAL,13.11,0.27,4.0,616,No,1
23.0,male,High School,65631.0,0,RENT,16750.0,VENTURE,11.01,0.26,4.0,520,No,1
24.0,male,Associate,66074.0,0,RENT,16750.0,PERSONAL,20.0,0.25,2.0,660,No,1
23.0,female,Bachelor,66865.0,2,RENT,16700.0,EDUCATION,10.37,0.25,3.0,628,Yes,0
25.0,male,Bachelor,71937.0,5,RENT,16600.0,HOMEIMPROVEMENT,14.18,0.23,4.0,660,No,1
26.0,male,High School,85078.0,5,RENT,16525.0,MEDICAL,13.92,0.19,2.0,612,Yes,0
25.0,male,Bachelor,119053.0,4,RENT,16525.0,PERSONAL,15.28,0.14,3.0,655,No,0
22.0,female,High School,49445.0,0,RENT,16500.0,MEDICAL,10.75,0.33,2.0,615,No,1
26.0,female,Bachelor,57881.0,3,RENT,16500.0,MEDICAL,11.01,0.29,4.0,515,No,1
23.0,male,Bachelor,57630.0,1,RENT,16500.0,VENTURE,10.62,0.29,3.0,615,No,1
22.0,male,Associate,58425.0,2,RENT,16500.0,MEDICAL,8.9,0.28,4.0,607,No,1
25.0,male,Associate,30903.0,3,OWN,1500.0,VENTURE,6.76,0.05,4.0,611,No,0
25.0,female,Bachelor,68083.0,0,RENT,16500.0,HOMEIMPROVEMENT,12.8,0.24,3.0,688,No,1
25.0,male,Associate,69894.0,0,RENT,16500.0,HOMEIMPROVEMENT,9.32,0.24,3.0,650,No,1
24.0,male,Master,31001.0,3,MORTGAGE,9000.0,VENTURE,7.14,0.29,4.0,688,No,0
26.0,female,Doctorate,31059.0,3,OWN,11500.0,VENTURE,7.88,0.37,3.0,682,Yes,0
25.0,male,Bachelor,30625.0,1,OWN,3000.0,EDUCATION,6.76,0.1,2.0,576,No,0
26.0,male,High School,100982.0,5,RENT,16500.0,MEDICAL,16.77,0.16,4.0,686,No,1
24.0,female,Bachelor,55218.0,5,RENT,16425.0,PERSONAL,13.49,0.3,2.0,621,No,1
24.0,female,Bachelor,74016.0,0,RENT,16400.0,HOMEIMPROVEMENT,10.99,0.22,4.0,640,No,0
22.0,male,Associate,33985.0,0,RENT,16300.0,DEBTCONSOLIDATION,11.01,0.48,4.0,643,No,1
26.0,male,Associate,57535.0,4,RENT,16250.0,PERSONAL,12.42,0.28,4.0,675,No,1
21.0,female,High School,30925.0,0,MORTGAGE,1000.0,PERSONAL,7.51,0.03,3.0,645,Yes,0
22.0,female,High School,65761.0,0,RENT,16075.0,DEBTCONSOLIDATION,10.37,0.24,3.0,572,Yes,0
25.0,female,High School,47653.0,3,RENT,16050.0,HOMEIMPROVEMENT,17.14,0.34,3.0,608,No,1
23.0,female,Bachelor,36734.0,0,RENT,16000.0,EDUCATION,13.23,0.44,2.0,570,No,1
22.0,male,Associate,40635.0,0,RENT,16000.0,VENTURE,10.99,0.39,2.0,655,No,1
26.0,female,Associate,42992.0,0,RENT,16000.0,EDUCATION,6.03,0.37,4.0,670,No,1
26.0,male,Bachelor,31235.0,0,MORTGAGE,6250.0,MEDICAL,15.31,0.2,4.0,665,No,1
24.0,male,High School,43329.0,3,RENT,16000.0,MEDICAL,11.71,0.37,3.0,628,No,1
24.0,male,Master,43637.0,0,RENT,16000.0,PERSONAL,11.01,0.37,4.0,651,No,1
23.0,female,Master,31004.0,4,MORTGAGE,4750.0,PERSONAL,13.57,0.15,2.0,634,No,0
21.0,female,High School,30896.0,0,MORTGAGE,2800.0,VENTURE,11.01,0.09,3.0,687,Yes,0
22.0,female,High School,45162.0,0,RENT,16000.0,VENTURE,7.9,0.35,2.0,632,No,1
25.0,male,Associate,46362.0,3,RENT,16000.0,MEDICAL,12.87,0.35,3.0,592,No,1
25.0,female,Associate,48095.0,0,RENT,16000.0,VENTURE,15.65,0.33,3.0,658,No,1
24.0,male,Associate,48829.0,1,RENT,16000.0,MEDICAL,10.71,0.33,2.0,655,No,1
22.0,male,Bachelor,31134.0,0,OWN,6000.0,VENTURE,11.89,0.19,2.0,641,No,0
25.0,male,Bachelor,31069.0,3,OWN,4800.0,VENTURE,12.53,0.15,3.0,652,No,0
25.0,male,Associate,49038.0,0,RENT,16000.0,EDUCATION,11.71,0.33,4.0,678,No,1
23.0,male,Bachelor,48942.0,0,RENT,16000.0,EDUCATION,12.99,0.33,2.0,613,No,1
22.0,male,High School,49029.0,1,RENT,16000.0,EDUCATION,8.88,0.33,3.0,658,No,1
21.0,male,Bachelor,49254.0,0,RENT,16000.0,EDUCATION,11.83,0.32,4.0,535,No,1
22.0,female,High School,41742.0,3,RENT,16000.0,EDUCATION,13.24,0.38,3.0,612,No,1
21.0,female,High School,51010.0,0,RENT,16000.0,VENTURE,12.84,0.31,2.0,551,No,1
24.0,male,Associate,51985.0,3,RENT,16000.0,VENTURE,11.71,0.31,3.0,551,No,1
23.0,male,Associate,30811.0,1,MORTGAGE,5000.0,MEDICAL,9.32,0.16,2.0,696,No,0
22.0,male,Bachelor,30873.0,0,OWN,11100.0,PERSONAL,9.63,0.36,3.0,631,No,0
24.0,female,Associate,52342.0,3,RENT,16000.0,DEBTCONSOLIDATION,8.9,0.31,3.0,656,No,1
25.0,female,Bachelor,52690.0,1,RENT,16000.0,VENTURE,11.49,0.3,2.0,677,No,1
25.0,male,Master,31191.0,0,OWN,1525.0,MEDICAL,10.95,0.05,2.0,628,Yes,0
24.0,male,Bachelor,30823.0,2,MORTGAGE,7000.0,DEBTCONSOLIDATION,9.32,0.23,2.0,653,Yes,0
23.0,male,Master,53674.0,0,RENT,16000.0,EDUCATION,8.49,0.3,4.0,609,No,1
24.0,male,Bachelor,54104.0,2,RENT,16000.0,MEDICAL,7.49,0.3,2.0,600,No,1
26.0,female,Master,31026.0,1,MORTGAGE,12000.0,VENTURE,12.09,0.39,2.0,687,No,1
24.0,female,Bachelor,31044.0,0,MORTGAGE,6500.0,MEDICAL,11.01,0.21,4.0,640,No,0
22.0,female,Bachelor,46726.0,0,RENT,16000.0,VENTURE,11.54,0.34,3.0,630,No,1
24.0,male,Bachelor,30812.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,8.0,0.32,2.0,658,Yes,0
24.0,female,High School,47480.0,1,RENT,16000.0,DEBTCONSOLIDATION,19.91,0.34,3.0,629,No,1
22.0,female,High School,54957.0,0,RENT,16000.0,DEBTCONSOLIDATION,10.59,0.29,4.0,597,No,1
21.0,female,Bachelor,31566.0,0,OWN,8800.0,MEDICAL,9.33,0.28,3.0,700,Yes,0
24.0,male,Associate,47700.0,1,RENT,16000.0,HOMEIMPROVEMENT,13.06,0.34,2.0,537,No,1
24.0,female,Master,30898.0,4,MORTGAGE,5000.0,VENTURE,5.79,0.16,4.0,672,Yes,0
22.0,male,High School,31365.0,0,OWN,4000.0,DEBTCONSOLIDATION,16.49,0.13,2.0,648,No,0
23.0,male,Bachelor,31414.0,1,OWN,10800.0,EDUCATION,14.59,0.34,3.0,531,Yes,0
26.0,female,Bachelor,30911.0,5,OWN,5400.0,DEBTCONSOLIDATION,16.49,0.17,2.0,609,No,0
23.0,male,High School,47896.0,0,RENT,16000.0,PERSONAL,11.36,0.33,3.0,644,No,1
25.0,female,Associate,47550.0,1,RENT,16000.0,MEDICAL,14.11,0.34,2.0,668,No,1
22.0,male,Associate,31147.0,1,MORTGAGE,7000.0,PERSONAL,6.03,0.22,4.0,679,No,0
23.0,male,Associate,58445.0,1,RENT,16000.0,EDUCATION,10.0,0.27,4.0,569,No,1
22.0,female,Bachelor,51255.0,0,RENT,16000.0,VENTURE,16.0,0.31,3.0,537,No,1
25.0,male,Master,61031.0,1,RENT,16000.0,VENTURE,17.58,0.26,4.0,548,No,1
24.0,female,Associate,31480.0,3,OWN,3200.0,MEDICAL,15.23,0.1,2.0,628,No,0
23.0,male,Associate,31340.0,0,MORTGAGE,1200.0,MEDICAL,7.49,0.04,3.0,651,No,0
24.0,male,High School,61275.0,1,RENT,16000.0,HOMEIMPROVEMENT,13.99,0.26,2.0,666,No,1
25.0,male,High School,31532.0,1,OWN,1200.0,HOMEIMPROVEMENT,15.99,0.04,3.0,623,Yes,0
24.0,female,Master,60634.0,3,RENT,16000.0,VENTURE,10.62,0.26,2.0,656,No,1
22.0,male,Associate,53876.0,0,RENT,16000.0,EDUCATION,16.35,0.3,3.0,642,No,1
24.0,female,High School,61802.0,5,RENT,16000.0,MEDICAL,13.85,0.26,3.0,610,No,1
23.0,male,Associate,55125.0,1,RENT,16000.0,MEDICAL,16.45,0.29,4.0,658,No,1
21.0,male,Master,63342.0,0,RENT,16000.0,PERSONAL,15.7,0.25,4.0,610,No,1
22.0,female,Bachelor,64422.0,0,RENT,16000.0,EDUCATION,7.9,0.25,4.0,683,Yes,0
24.0,female,Bachelor,65886.0,2,RENT,16000.0,DEBTCONSOLIDATION,11.01,0.24,4.0,627,Yes,0
22.0,male,Bachelor,31303.0,0,MORTGAGE,4000.0,MEDICAL,12.73,0.13,2.0,716,No,1
25.0,female,Associate,59662.0,1,RENT,16000.0,DEBTCONSOLIDATION,11.01,0.27,4.0,672,No,1
22.0,male,High School,67314.0,1,RENT,16000.0,VENTURE,11.01,0.24,3.0,595,Yes,0
21.0,male,High School,66951.0,0,RENT,16000.0,DEBTCONSOLIDATION,8.94,0.24,2.0,679,No,0
21.0,female,High School,31293.0,3,MORTGAGE,6500.0,PERSONAL,14.26,0.21,2.0,616,No,1
22.0,male,Bachelor,31349.0,2,MORTGAGE,7000.0,PERSONAL,13.92,0.22,3.0,574,Yes,0
